frame_count,1-h,1-s,1-v,condition,2-h,2-s,2-v,condition,3-h,3-s,3-v,conditon,4-h,4-s,4-v,condition,
2775,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2776,169,255,255,,171,255,255,,170,255,255,,0,255,255,,
2777,168,255,255,,170,255,255,,170,255,255,,0,255,255,,
2778,168,255,255,,170,255,255,,171,255,255,,0,255,255,,
2779,168,255,255,,171,255,255,,170,255,255,,0,255,255,,
2780,168,255,255,,171,255,255,,170,255,255,,0,255,255,,
2781,169,255,255,,171,255,255,,171,255,255,,0,255,255,,
2782,168,255,255,,169,255,255,,170,255,255,,0,255,255,,
2783,168,255,255,,169,255,255,,170,255,255,,0,255,255,,
2784,169,255,255,,169,255,255,,168,255,255,,0,255,255,,
2785,168,255,255,,169,255,255,,167,255,255,,0,255,255,,
2786,167,255,255,,170,255,255,,169,255,255,,0,255,255,,
2787,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2788,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2789,170,255,255,,171,255,255,,170,255,255,,0,255,255,,
2790,169,255,255,,171,255,255,,171,255,255,,0,255,255,,
2791,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2792,169,255,255,,170,255,255,,171,255,255,,0,255,255,,
2793,169,255,255,,0,255,255,,172,255,255,,0,255,255,,
2794,169,255,255,,170,255,255,,0,255,255,,0,255,255,,
2795,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2796,168,255,255,,169,255,255,,170,255,255,,0,255,255,,
2797,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2798,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2799,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2800,168,255,255,,171,255,255,,170,255,255,,0,255,255,,
2801,168,255,255,,170,255,255,,169,255,255,,0,255,255,,
2802,170,255,255,,171,255,255,,168,255,255,,0,255,255,,
2803,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2804,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2805,169,255,255,,169,255,255,,171,255,255,,0,255,255,,
2806,169,255,255,,170,255,255,,171,255,255,,0,255,255,,
2807,169,255,255,,171,255,255,,170,255,255,,0,255,255,,
2808,169,255,255,,169,255,255,,171,255,255,,0,255,255,,
2809,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2810,169,255,255,,170,255,255,,171,255,255,,0,255,255,,
2811,169,255,255,,168,255,255,,171,255,255,,0,255,255,,
2812,169,255,255,,169,255,255,,171,255,255,,0,255,255,,
2813,169,255,255,,168,255,255,,170,255,255,,0,255,255,,
2814,169,255,255,,168,255,255,,170,255,255,,0,255,255,,
2815,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2816,169,255,255,,168,255,255,,170,255,255,,0,255,255,,
2817,169,255,255,,168,255,255,,0,255,255,,0,255,255,,
2818,168,255,255,,169,255,255,,169,255,255,,0,255,255,,
2819,168,255,255,,169,255,255,,170,255,255,,0,255,255,,
2820,168,255,255,,0,255,255,,170,255,255,,0,255,255,,
2821,168,255,255,,169,255,255,,170,255,255,,0,255,255,,
2822,168,255,255,,170,255,255,,0,255,255,,0,255,255,,
2823,168,255,255,,0,255,255,,0,255,255,,0,255,255,,
2824,168,255,255,,169,255,255,,0,255,255,,0,255,255,,
2825,169,255,255,,171,255,255,,0,255,255,,0,255,255,,
2826,169,255,255,,171,255,255,,0,255,255,,0,255,255,,
2827,169,255,255,,171,255,255,,0,255,255,,0,255,255,,
2828,169,255,255,,171,255,255,,0,255,255,,0,255,255,,
2829,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2830,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2831,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2832,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2833,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2834,169,255,255,,170,255,255,,0,255,255,,0,255,255,,
2835,169,255,255,,170,255,255,,0,255,255,,0,255,255,,
2836,169,255,255,,170,255,255,,0,255,255,,0,255,255,,
2837,169,255,255,,170,255,255,,0,255,255,,0,255,255,,
2838,169,255,255,,170,255,255,,0,255,255,,0,255,255,,
2839,169,255,255,,168,255,255,,0,255,255,,0,255,255,,
2840,169,255,255,,170,255,255,,0,255,255,,0,255,255,,
2841,169,255,255,,170,255,255,,0,255,255,,0,255,255,,
2842,169,255,255,,170,255,255,,0,255,255,,0,255,255,,
2843,169,255,255,,170,255,255,,0,255,255,,0,255,255,,
2844,169,255,255,,170,255,255,,0,255,255,,0,255,255,,
2845,169,255,255,,170,255,255,,0,255,255,,0,255,255,,
2846,169,255,255,,170,255,255,,0,255,255,,0,255,255,,
2847,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2848,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2849,169,255,255,,171,255,255,,0,255,255,,0,255,255,,
2850,169,255,255,,0,255,255,,0,255,255,,0,255,255,,
2851,169,255,255,,0,255,255,,0,255,255,,0,255,255,,
2852,169,255,255,,168,255,255,,0,255,255,,0,255,255,,
2853,169,255,255,,168,255,255,,0,255,255,,0,255,255,,
2854,169,255,255,,168,255,255,,0,255,255,,0,255,255,,
2855,0,255,255,,167,255,255,,0,255,255,,0,255,255,,
2856,0,255,255,,169,255,255,,0,255,255,,0,255,255,,
2857,169,255,255,,169,255,255,,0,255,255,,0,255,255,,
2858,167,255,255,,169,255,255,,0,255,255,,0,255,255,,
2859,169,255,255,,168,255,255,,0,255,255,,0,255,255,,
2860,170,255,255,,169,255,255,,0,255,255,,0,255,255,,
2861,170,255,255,,169,255,255,,0,255,255,,0,255,255,,
2862,169,255,255,,168,255,255,,0,255,255,,0,255,255,,
2863,170,255,255,,169,255,255,,0,255,255,,0,255,255,,
2864,170,255,255,,169,255,255,,0,255,255,,0,255,255,,
2865,170,255,255,,169,255,255,,0,255,255,,0,255,255,,
2866,171,255,255,,169,255,255,,169,255,255,,0,255,255,,
2867,170,255,255,,169,255,255,,169,255,255,,0,255,255,,
2868,170,255,255,,169,255,255,,169,255,255,,0,255,255,,
2869,170,255,255,,169,255,255,,169,255,255,,0,255,255,,
2870,170,255,255,,169,255,255,,169,255,255,,0,255,255,,
2871,170,255,255,,169,255,255,,169,255,255,,0,255,255,,
2872,170,255,255,,169,255,255,,169,255,255,,0,255,255,,
2873,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
2874,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
2875,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2876,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2877,170,255,255,,169,255,255,,171,255,255,,0,255,255,,
2878,170,255,255,,169,255,255,,171,255,255,,0,255,255,,
2879,170,255,255,,168,255,255,,171,255,255,,0,255,255,,
2880,170,255,255,,169,255,255,,171,255,255,,0,255,255,,
2881,170,255,255,,169,255,255,,171,255,255,,0,255,255,,
2882,171,255,255,,169,255,255,,171,255,255,,0,255,255,,
2883,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2884,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2885,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2886,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
2887,170,255,255,,169,255,255,,171,255,255,,0,255,255,,
2888,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2889,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2890,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
2891,170,255,255,,169,255,255,,171,255,255,,0,255,255,,
2892,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2893,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2894,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
2895,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2896,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2897,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
2898,170,255,255,,170,255,255,,0,255,255,,0,255,255,,
2899,169,255,255,,169,255,255,,170,255,255,,20,255,255,,
2900,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2901,170,255,255,,170,255,255,,171,255,255,,20,255,255,,
2902,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
2903,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
2904,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2905,170,255,255,,170,255,255,,172,255,255,,20,255,255,,
2906,170,255,255,,171,255,255,,171,255,255,,30,255,255,,
2907,170,255,255,,170,255,255,,173,255,255,,30,255,255,,
2908,170,255,255,,170,255,255,,171,255,255,,30,255,255,,
2909,170,255,255,,170,255,255,,171,255,255,,30,255,255,,
2910,170,255,255,,170,255,255,,170,255,255,,20,255,255,,
2911,170,255,255,,169,255,255,,170,255,255,,20,255,255,,
2912,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2913,169,255,255,,170,255,255,,169,255,255,,0,255,255,,
2914,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2915,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
2916,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2917,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2918,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
2919,169,255,255,,170,255,255,,169,255,255,,0,255,255,,
2920,169,255,255,,170,255,255,,169,255,255,,0,255,255,,
2921,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
2922,169,255,255,,170,255,255,,169,255,255,,0,255,255,,
2923,169,255,255,,169,255,255,,169,255,255,,0,255,255,,
2924,170,255,255,,169,255,255,,169,255,255,,0,255,255,,
2925,169,255,255,,170,255,255,,169,255,255,,0,255,255,,
2926,170,255,255,,170,255,255,,168,255,255,,170,255,255,,
2927,170,255,255,,170,255,255,,170,255,255,,171,255,255,,
2928,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
2929,170,255,255,,169,255,255,,169,255,255,,170,255,255,,
2930,170,255,255,,169,255,255,,169,255,255,,170,255,255,,
2931,170,255,255,,169,255,255,,170,255,255,,171,255,255,,
2932,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2933,170,255,255,,170,255,255,,170,255,255,,171,255,255,,
2934,171,255,255,,170,255,255,,170,255,255,,171,255,255,,
2935,171,255,255,,170,255,255,,170,255,255,,171,255,255,,
2936,171,255,255,,169,255,255,,171,255,255,,171,255,255,,
2937,169,255,255,,169,255,255,,170,255,255,,171,255,255,,
2938,170,255,255,,169,255,255,,170,255,255,,171,255,255,,
2939,170,255,255,,169,255,255,,170,255,255,,171,255,255,,
2940,169,255,255,,168,255,255,,171,255,255,,169,255,255,,
2941,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
2942,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
2943,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
2944,169,255,255,,170,255,255,,171,255,255,,170,255,255,,
2945,169,255,255,,170,255,255,,169,255,255,,170,255,255,,
2946,169,255,255,,169,255,255,,171,255,255,,171,255,255,,
2947,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
2948,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
2949,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2950,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2951,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
2952,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
2953,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
2954,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
2955,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
2956,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
2957,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
2958,169,255,255,,170,255,255,,171,255,255,,170,255,255,,
2959,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
2960,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
2961,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
2962,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
2963,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2964,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
2965,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
2966,170,255,255,,171,255,255,,170,255,255,,169,255,255,,
2967,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
2968,170,255,255,,171,255,255,,170,255,255,,170,255,255,,
2969,170,255,255,,170,255,255,,171,255,255,,170,255,255,,
2970,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
2971,169,255,255,,171,255,255,,0,255,255,,170,255,255,,
2972,170,255,255,,172,255,255,,0,255,255,,170,255,255,,
2973,169,255,255,,170,255,255,,0,255,255,,170,255,255,,
2974,169,255,255,,169,255,255,,0,255,255,,170,255,255,,
2975,170,255,255,,173,255,255,,0,255,255,,169,255,255,,
2976,170,255,255,,171,255,255,,0,255,255,,169,255,255,,
2977,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
2978,169,255,255,,170,255,255,,0,255,255,,169,255,255,,
2979,169,255,255,,170,255,255,,0,255,255,,169,255,255,,
2980,170,255,255,,170,255,255,,0,255,255,,170,255,255,,
2981,171,255,255,,170,255,255,,0,255,255,,170,255,255,,
2982,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
2983,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
2984,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
2985,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
2986,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
2987,171,255,255,,169,255,255,,169,255,255,,169,255,255,,
2988,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
2989,169,255,255,,168,255,255,,170,255,255,,169,255,255,,
2990,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
2991,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
2992,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
2993,169,255,255,,169,255,255,,170,255,255,,168,255,255,,
2994,169,255,255,,169,255,255,,170,255,255,,168,255,255,,
2995,169,255,255,,170,255,255,,169,255,255,,170,255,255,,
2996,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
2997,169,255,255,,170,255,255,,170,255,255,,168,255,255,,
2998,170,255,255,,170,255,255,,170,255,255,,168,255,255,,
2999,170,255,255,,170,255,255,,170,255,255,,168,255,255,,
3000,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
3001,169,255,255,,171,255,255,,170,255,255,,169,255,255,,
3002,170,255,255,,169,255,255,,169,255,255,,168,255,255,,
3003,170,255,255,,168,255,255,,0,255,255,,169,255,255,,
3004,170,255,255,,168,255,255,,0,255,255,,168,255,255,,
3005,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
3006,170,255,255,,168,255,255,,170,255,255,,169,255,255,,
3007,169,255,255,,168,255,255,,0,255,255,,168,255,255,,
3008,170,255,255,,168,255,255,,168,255,255,,169,255,255,,
3009,169,255,255,,168,255,255,,169,255,255,,169,255,255,,
3010,169,255,255,,168,255,255,,0,255,255,,169,255,255,,
3011,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
3012,169,255,255,,168,255,255,,0,255,255,,169,255,255,,
3013,169,255,255,,169,255,255,,0,255,255,,169,255,255,,
3014,169,255,255,,168,255,255,,0,255,255,,169,255,255,,
3015,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
3016,170,255,255,,169,255,255,,168,255,255,,169,255,255,,
3017,170,255,255,,169,255,255,,168,255,255,,169,255,255,,
3018,170,255,255,,169,255,255,,168,255,255,,169,255,255,,
3019,170,255,255,,169,255,255,,169,255,255,,169,255,255,,
3020,170,255,255,,169,255,255,,168,255,255,,169,255,255,,
3021,170,255,255,,169,255,255,,169,255,255,,169,255,255,,
3022,170,255,255,,169,255,255,,0,255,255,,170,255,255,,
3023,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
3024,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
3025,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
3026,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
3027,170,255,255,,170,255,255,,168,255,255,,170,255,255,,
3028,170,255,255,,170,255,255,,168,255,255,,170,255,255,,
3029,170,255,255,,169,255,255,,168,255,255,,169,255,255,,
3030,170,255,255,,168,255,255,,168,255,255,,170,255,255,,
3031,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
3032,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
3033,169,255,255,,168,255,255,,170,255,255,,170,255,255,,
3034,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
3035,169,255,255,,169,255,255,,170,255,255,,171,255,255,,
3036,169,255,255,,169,255,255,,170,255,255,,171,255,255,,
3037,169,255,255,,169,255,255,,170,255,255,,171,255,255,,
3038,169,255,255,,169,255,255,,170,255,255,,171,255,255,,
3039,169,255,255,,168,255,255,,170,255,255,,171,255,255,,
3040,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
3041,168,255,255,,169,255,255,,170,255,255,,169,255,255,,
3042,168,255,255,,170,255,255,,170,255,255,,170,255,255,,
3043,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
3044,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
3045,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
3046,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
3047,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
3048,169,255,255,,169,255,255,,171,255,255,,170,255,255,,
3049,169,255,255,,169,255,255,,171,255,255,,170,255,255,,
3050,169,255,255,,169,255,255,,171,255,255,,170,255,255,,
3051,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
3052,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
3053,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
3054,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
3055,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
3056,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
3057,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
3058,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
3059,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
3060,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
3061,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
3062,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
3063,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
3064,169,255,255,,168,255,255,,170,255,255,,169,255,255,,
3065,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
3066,170,255,255,,171,255,255,,171,255,255,,168,255,255,,
3067,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
3068,169,255,255,,171,255,255,,170,255,255,,170,255,255,,
3069,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
3070,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
3071,171,255,255,,170,255,255,,170,255,255,,170,255,255,,
3072,170,255,255,,170,255,255,,170,255,255,,171,255,255,,
3073,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
3074,169,255,255,,170,255,255,,170,255,255,,171,255,255,,
3075,169,255,255,,170,255,255,,169,255,255,,170,255,255,,
3076,169,255,255,,170,255,255,,169,255,255,,170,255,255,,
3077,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
3078,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
3079,169,255,255,,171,255,255,,170,255,255,,169,255,255,,
3080,169,255,255,,171,255,255,,170,255,255,,169,255,255,,
3081,170,255,255,,168,255,255,,171,255,255,,169,255,255,,
3082,169,255,255,,169,255,255,,171,255,255,,170,255,255,,
3083,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
3084,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
3085,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
3086,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
3087,169,255,255,,170,255,255,,171,255,255,,170,255,255,,
3088,169,255,255,,170,255,255,,170,255,255,,171,255,255,,
3089,169,255,255,,169,255,255,,170,255,255,,171,255,255,,
3090,169,255,255,,170,255,255,,172,255,255,,170,255,255,,
3091,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
3092,169,255,255,,168,255,255,,170,255,255,,170,255,255,,
3093,170,255,255,,168,255,255,,171,255,255,,169,255,255,,
3094,170,255,255,,171,255,255,,169,255,255,,170,255,255,,
3095,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
3096,170,255,255,,169,255,255,,169,255,255,,170,255,255,,
3097,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
3098,170,255,255,,169,255,255,,169,255,255,,170,255,255,,
3099,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
3100,169,255,255,,168,255,255,,170,255,255,,170,255,255,,
3101,169,255,255,,168,255,255,,170,255,255,,170,255,255,,
3102,169,255,255,,168,255,255,,170,255,255,,170,255,255,,
3103,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
3104,169,255,255,,169,255,255,,0,255,255,,170,255,255,,
3105,169,255,255,,168,255,255,,170,255,255,,170,255,255,,
3106,169,255,255,,168,255,255,,0,255,255,,170,255,255,,
3107,169,255,255,,168,255,255,,169,255,255,,170,255,255,,
3108,170,255,255,,167,255,255,,169,255,255,,170,255,255,,
3109,169,255,255,,167,255,255,,169,255,255,,171,255,255,,
3110,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
3111,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3112,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
3113,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
3114,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3115,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
3116,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
3117,169,255,255,,169,255,255,,169,255,255,,168,255,255,,
3118,169,255,255,,169,255,255,,169,255,255,,168,255,255,,
3119,169,255,255,,169,255,255,,169,255,255,,168,255,255,,
3120,169,255,255,,169,255,255,,169,255,255,,168,255,255,,
3121,169,255,255,,169,255,255,,169,255,255,,168,255,255,,
3122,169,255,255,,169,255,255,,169,255,255,,168,255,255,,
3123,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3124,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3125,170,255,255,,169,255,255,,169,255,255,,169,255,255,,
3126,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3127,170,255,255,,168,255,255,,169,255,255,,169,255,255,,
3128,170,255,255,,169,255,255,,168,255,255,,169,255,255,,
3129,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3130,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3131,169,255,255,,168,255,255,,0,255,255,,169,255,255,,
3132,169,255,255,,168,255,255,,168,255,255,,169,255,255,,
3133,169,255,255,,168,255,255,,169,255,255,,170,255,255,,
3134,169,255,255,,168,255,255,,169,255,255,,170,255,255,,
3135,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3136,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3137,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3138,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3139,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
3140,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3141,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3142,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3143,168,255,255,,169,255,255,,169,255,255,,169,255,255,,
3144,168,255,255,,169,255,255,,169,255,255,,169,255,255,,
3145,168,255,255,,170,255,255,,169,255,255,,169,255,255,,
3146,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3147,169,255,255,,168,255,255,,169,255,255,,169,255,255,,
3148,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
3149,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
3150,168,255,255,,170,255,255,,168,255,255,,169,255,255,,
3151,168,255,255,,169,255,255,,168,255,255,,168,255,255,,
3152,168,255,255,,169,255,255,,168,255,255,,168,255,255,,
3153,170,255,255,,169,255,255,,168,255,255,,169,255,255,,
3154,170,255,255,,169,255,255,,168,255,255,,168,255,255,,
3155,170,255,255,,169,255,255,,168,255,255,,168,255,255,,
3156,170,255,255,,169,255,255,,168,255,255,,169,255,255,,
3157,170,255,255,,169,255,255,,0,255,255,,169,255,255,,
3158,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
3159,170,255,255,,170,255,255,,0,255,255,,171,255,255,,
3160,168,255,255,,168,255,255,,169,255,255,,169,255,255,,
3161,170,255,255,,168,255,255,,169,255,255,,168,255,255,,
3162,171,255,255,,169,255,255,,170,255,255,,171,255,255,,
3163,171,255,255,,169,255,255,,170,255,255,,171,255,255,,
3164,171,255,255,,170,255,255,,170,255,255,,169,255,255,,
3165,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
3166,170,255,255,,169,255,255,,173,255,255,,172,255,255,,
3167,171,255,255,,170,255,255,,170,255,255,,171,255,255,,
3168,171,255,255,,169,255,255,,170,255,255,,169,255,255,,
3169,171,255,255,,169,255,255,,170,255,255,,169,255,255,,
3170,171,255,255,,169,255,255,,170,255,255,,169,255,255,,
3171,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
3172,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
3173,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
3174,171,255,255,,169,255,255,,170,255,255,,170,255,255,,
3175,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
3176,171,255,255,,171,255,255,,170,255,255,,172,255,255,,
3177,169,255,255,,170,255,255,,170,255,255,,171,255,255,,
3178,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
3179,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
3180,170,255,255,,169,255,255,,169,255,255,,171,255,255,,
3181,170,255,255,,169,255,255,,170,255,255,,171,255,255,,
3182,170,255,255,,169,255,255,,170,255,255,,171,255,255,,
3183,169,255,255,,170,255,255,,171,255,255,,171,255,255,,
3184,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
3185,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
3186,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
3187,170,255,255,,169,255,255,,170,255,255,,171,255,255,,
3188,170,255,255,,169,255,255,,169,255,255,,170,255,255,,
3189,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
3190,170,255,255,,169,255,255,,171,255,255,,170,255,255,,
3191,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
3192,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
3193,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
3194,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
3195,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
3196,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
3197,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
3198,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
3199,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
3200,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
3201,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
3202,170,255,255,,169,255,255,,169,255,255,,170,255,255,,
3203,170,255,255,,169,255,255,,168,255,255,,169,255,255,,
3204,170,255,255,,170,255,255,,169,255,255,,170,255,255,,
3205,171,255,255,,170,255,255,,168,255,255,,169,255,255,,
3206,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
3207,170,255,255,,170,255,255,,168,255,255,,169,255,255,,
3208,169,255,255,,171,255,255,,169,255,255,,169,255,255,,
3209,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
