frame_count,1-h,1-s,1-v,2-h,2-s,2-v,3-h,3-s,3-v,4-h,4-s,4-v
2608,95,255,255,0,255,255,0,255,255,95,255,255
2609,95,255,255,0,255,255,0,255,255,95,255,255
2610,95,255,255,0,255,255,0,255,255,94,255,255
2611,96,255,255,0,255,255,0,255,255,94,255,255
2612,95,255,255,0,255,255,0,255,255,95,255,255
2613,95,255,255,0,255,255,0,255,255,95,255,255
2614,95,255,255,0,255,255,0,255,255,95,255,255
2615,95,255,255,90,255,255,0,255,255,94,255,255
2616,95,255,255,0,255,255,0,255,255,94,255,255
2617,94,255,255,94,255,255,0,255,255,95,255,255
2618,95,255,255,95,255,255,0,255,255,94,255,255
2619,96,255,255,95,255,255,0,255,255,95,255,255
2620,96,255,255,95,255,255,0,255,255,95,255,255
2621,95,255,255,95,255,255,0,255,255,95,255,255
2622,95,255,255,95,255,255,0,255,255,94,255,255
2623,94,255,255,96,255,255,0,255,255,95,255,255
2624,95,255,255,96,255,255,0,255,255,95,255,255
2625,94,255,255,96,255,255,0,255,255,96,255,255
2626,95,255,255,95,255,255,0,255,255,95,255,255
2627,95,255,255,94,255,255,0,255,255,95,255,255
2628,95,255,255,95,255,255,0,255,255,95,255,255
2629,95,255,255,95,255,255,0,255,255,95,255,255
2630,95,255,255,96,255,255,0,255,255,95,255,255
2631,95,255,255,96,255,255,0,255,255,95,255,255
2632,96,255,255,95,255,255,0,255,255,95,255,255
2633,95,255,255,95,255,255,0,255,255,94,255,255
2634,95,255,255,96,255,255,0,255,255,95,255,255
2635,95,255,255,94,255,255,0,255,255,95,255,255
2636,95,255,255,95,255,255,0,255,255,95,255,255
2637,95,255,255,96,255,255,0,255,255,95,255,255
2638,96,255,255,95,255,255,0,255,255,95,255,255
2639,94,255,255,95,255,255,0,255,255,95,255,255
2640,96,255,255,95,255,255,0,255,255,95,255,255
2641,95,255,255,95,255,255,0,255,255,95,255,255
2642,95,255,255,96,255,255,0,255,255,95,255,255
2643,96,255,255,96,255,255,0,255,255,94,255,255
2644,96,255,255,95,255,255,0,255,255,95,255,255
2645,96,255,255,95,255,255,0,255,255,94,255,255
2646,96,255,255,95,255,255,30,255,255,94,255,255
2647,96,255,255,96,255,255,0,255,255,95,255,255
2648,96,255,255,96,255,255,0,255,255,0,255,255
2649,96,255,255,95,255,255,0,255,255,97,255,255
2650,95,255,255,95,255,255,0,255,255,0,255,255
2651,95,255,255,96,255,255,0,255,255,0,255,255
2652,95,255,255,95,255,255,0,255,255,0,255,255
2653,95,255,255,95,255,255,0,255,255,0,255,255
2654,95,255,255,95,255,255,30,255,255,0,255,255
2655,96,255,255,95,255,255,30,255,255,0,255,255
2656,96,255,255,95,255,255,30,255,255,0,255,255
2657,96,255,255,95,255,255,30,255,255,0,255,255
2658,96,255,255,96,255,255,0,255,255,0,255,255
2659,95,255,255,95,255,255,0,255,255,0,255,255
2660,95,255,255,95,255,255,0,255,255,0,255,255
2661,95,255,255,95,255,255,0,255,255,0,255,255
2662,95,255,255,96,255,255,0,255,255,0,255,255
2663,95,255,255,96,255,255,0,255,255,0,255,255
2664,95,255,255,95,255,255,0,255,255,0,255,255
2665,95,255,255,96,255,255,0,255,255,0,255,255
2666,95,255,255,96,255,255,0,255,255,0,255,255
2667,95,255,255,95,255,255,0,255,255,0,255,255
2668,95,255,255,95,255,255,0,255,255,0,255,255
2669,95,255,255,95,255,255,0,255,255,0,255,255
2670,95,255,255,95,255,255,0,255,255,0,255,255
2671,95,255,255,95,255,255,0,255,255,0,255,255
2672,95,255,255,96,255,255,0,255,255,0,255,255
2673,95,255,255,96,255,255,0,255,255,89,255,255
2674,95,255,255,96,255,255,0,255,255,0,255,255
2675,95,255,255,96,255,255,0,255,255,0,255,255
2676,95,255,255,96,255,255,0,255,255,0,255,255
2677,95,255,255,95,255,255,0,255,255,0,255,255
2678,95,255,255,96,255,255,0,255,255,0,255,255
2679,95,255,255,96,255,255,0,255,255,0,255,255
2680,95,255,255,96,255,255,0,255,255,0,255,255
2681,96,255,255,95,255,255,0,255,255,0,255,255
2682,96,255,255,95,255,255,0,255,255,0,255,255
2683,96,255,255,95,255,255,0,255,255,0,255,255
2684,95,255,255,95,255,255,0,255,255,0,255,255
2685,95,255,255,96,255,255,0,255,255,0,255,255
2686,96,255,255,95,255,255,0,255,255,0,255,255
2687,95,255,255,96,255,255,0,255,255,0,255,255
2688,96,255,255,94,255,255,0,255,255,0,255,255
2689,96,255,255,96,255,255,0,255,255,0,255,255
2690,96,255,255,96,255,255,0,255,255,0,255,255
2691,95,255,255,96,255,255,0,255,255,0,255,255
2692,95,255,255,96,255,255,0,255,255,0,255,255
2693,95,255,255,96,255,255,0,255,255,0,255,255
2694,0,255,255,96,255,255,0,255,255,0,255,255
2695,0,255,255,96,255,255,0,255,255,0,255,255
2696,0,255,255,96,255,255,0,255,255,0,255,255
2697,0,255,255,96,255,255,0,255,255,0,255,255
2698,0,255,255,96,255,255,0,255,255,0,255,255
2699,0,255,255,96,255,255,0,255,255,0,255,255
2700,0,255,255,96,255,255,0,255,255,0,255,255
2701,0,255,255,96,255,255,0,255,255,0,255,255
2702,0,255,255,96,255,255,0,255,255,0,255,255
2703,0,255,255,96,255,255,0,255,255,0,255,255
2704,0,255,255,96,255,255,0,255,255,0,255,255
2705,0,255,255,96,255,255,0,255,255,0,255,255
2706,0,255,255,96,255,255,0,255,255,0,255,255
2707,0,255,255,96,255,255,0,255,255,0,255,255
2708,0,255,255,96,255,255,0,255,255,0,255,255
2709,0,255,255,97,255,255,0,255,255,0,255,255
2710,0,255,255,97,255,255,0,255,255,0,255,255
2711,0,255,255,97,255,255,0,255,255,0,255,255
2712,0,255,255,96,255,255,0,255,255,0,255,255
2713,0,255,255,96,255,255,0,255,255,0,255,255
2714,0,255,255,96,255,255,0,255,255,0,255,255
2715,0,255,255,95,255,255,0,255,255,0,255,255
2716,0,255,255,95,255,255,0,255,255,0,255,255
2717,0,255,255,96,255,255,0,255,255,0,255,255
2718,0,255,255,95,255,255,0,255,255,0,255,255
2719,0,255,255,96,255,255,0,255,255,0,255,255
2720,0,255,255,96,255,255,0,255,255,0,255,255
2721,0,255,255,96,255,255,0,255,255,0,255,255
2722,0,255,255,96,255,255,0,255,255,0,255,255
2723,0,255,255,96,255,255,0,255,255,0,255,255
2724,0,255,255,96,255,255,0,255,255,0,255,255
2725,0,255,255,96,255,255,0,255,255,0,255,255
2726,0,255,255,96,255,255,0,255,255,0,255,255
2727,0,255,255,97,255,255,0,255,255,0,255,255
2728,0,255,255,96,255,255,0,255,255,0,255,255
2729,0,255,255,97,255,255,0,255,255,0,255,255
2730,0,255,255,96,255,255,0,255,255,0,255,255
2731,0,255,255,96,255,255,0,255,255,0,255,255
2732,0,255,255,96,255,255,0,255,255,0,255,255
2733,0,255,255,96,255,255,0,255,255,0,255,255
2734,0,255,255,96,255,255,0,255,255,0,255,255
2735,0,255,255,96,255,255,0,255,255,0,255,255
2736,0,255,255,96,255,255,0,255,255,0,255,255
2737,0,255,255,96,255,255,0,255,255,0,255,255
2738,0,255,255,96,255,255,0,255,255,0,255,255
2739,0,255,255,96,255,255,0,255,255,0,255,255
2740,0,255,255,95,255,255,0,255,255,0,255,255
2741,0,255,255,97,255,255,0,255,255,0,255,255
2742,0,255,255,97,255,255,0,255,255,0,255,255
2743,0,255,255,96,255,255,0,255,255,0,255,255
2744,0,255,255,97,255,255,0,255,255,0,255,255
2745,0,255,255,96,255,255,15,255,255,0,255,255
2746,0,255,255,96,255,255,0,255,255,0,255,255
2747,0,255,255,95,255,255,0,255,255,0,255,255
2748,0,255,255,96,255,255,0,255,255,0,255,255
2749,0,255,255,95,255,255,0,255,255,0,255,255
2750,0,255,255,96,255,255,15,255,255,0,255,255
2751,0,255,255,96,255,255,0,255,255,0,255,255
2752,0,255,255,96,255,255,0,255,255,0,255,255
2753,0,255,255,96,255,255,0,255,255,0,255,255
2754,0,255,255,96,255,255,0,255,255,0,255,255
2755,0,255,255,95,255,255,0,255,255,0,255,255
2756,0,255,255,96,255,255,8,255,255,0,255,255
2757,0,255,255,96,255,255,0,255,255,0,255,255
2758,0,255,255,96,255,255,90,255,255,0,255,255
2759,0,255,255,96,255,255,30,255,255,0,255,255
2760,0,255,255,96,255,255,0,255,255,0,255,255
2761,0,255,255,96,255,255,0,255,255,0,255,255
2762,0,255,255,96,255,255,0,255,255,0,255,255
2763,0,255,255,96,255,255,0,255,255,0,255,255
2764,0,255,255,96,255,255,0,255,255,0,255,255
2765,0,255,255,96,255,255,0,255,255,0,255,255
2766,0,255,255,96,255,255,0,255,255,0,255,255
2767,0,255,255,96,255,255,0,255,255,0,255,255
2768,0,255,255,96,255,255,90,255,255,0,255,255
2769,0,255,255,96,255,255,0,0,255,0,255,255
2770,0,255,255,96,255,255,0,255,255,0,255,255
2771,0,255,255,96,255,255,0,255,255,0,255,255
2772,0,255,255,96,255,255,0,255,255,0,255,255
2773,0,255,255,96,255,255,90,255,255,0,255,255
2774,0,255,255,96,255,255,90,255,255,0,255,255
2775,0,255,255,96,255,255,90,255,255,90,255,255
2776,0,255,255,96,255,255,90,255,255,90,255,255
2777,0,255,255,96,255,255,90,255,255,90,255,255
2778,0,255,255,96,255,255,90,255,255,90,255,255
2779,0,255,255,95,255,255,90,255,255,90,255,255
2780,0,255,255,96,255,255,90,255,255,90,255,255
2781,0,255,255,96,255,255,0,255,255,90,255,255
2782,0,255,255,96,255,255,0,255,255,105,255,255
2783,93,255,255,95,255,255,0,255,255,0,255,255
2784,0,255,255,96,255,255,0,255,255,0,255,255
2785,0,255,255,96,255,255,0,255,255,90,255,255
2786,0,255,255,96,255,255,0,255,255,90,255,255
2787,0,255,255,94,255,255,0,255,255,90,255,255
2788,0,255,255,95,255,255,0,255,255,90,255,255
2789,0,255,255,95,255,255,0,255,9,0,255,255
2790,0,255,255,94,255,255,0,255,255,0,255,255
2791,0,255,255,95,255,255,0,255,255,0,255,255
2792,0,255,255,95,255,255,0,255,255,0,255,255
2793,92,255,255,96,255,255,0,255,255,0,255,255
2794,92,255,255,94,255,255,0,255,255,0,255,255
2795,94,255,255,96,255,255,0,255,255,0,255,255
2796,93,255,255,96,255,255,0,255,255,0,255,255
2797,0,255,255,96,255,255,0,255,255,90,255,255
2798,0,255,255,96,255,255,0,255,255,90,255,255
2799,0,255,255,96,255,255,0,255,255,90,255,255
2800,0,255,255,96,255,255,0,255,255,86,255,255
2801,0,255,255,96,255,255,0,255,255,86,255,255
2802,0,255,255,95,255,255,0,255,255,0,255,255
2803,0,255,255,95,255,255,0,255,255,90,255,255
2804,0,255,255,95,255,255,0,255,255,90,255,255
2805,99,255,255,96,255,255,0,255,255,90,255,255
2806,97,255,255,96,255,255,0,255,255,90,255,255
2807,99,255,255,96,255,255,0,255,255,90,255,255
2808,99,255,255,96,255,255,0,255,255,90,255,255
2809,0,255,255,96,255,255,0,255,255,90,255,255
2810,0,255,255,96,255,255,0,255,255,90,255,255
2811,0,255,255,96,255,255,0,255,255,0,255,255
2812,0,255,255,95,255,255,0,255,255,0,255,255
2813,0,255,255,95,255,255,90,255,255,90,255,255
2814,0,255,255,95,255,255,90,255,255,90,255,255
2815,0,255,255,95,255,255,90,255,255,90,255,255
2816,0,255,255,96,255,255,90,255,255,90,255,255
2817,0,255,255,96,255,255,0,255,255,90,255,255
2818,0,255,255,96,255,255,90,255,255,90,255,255
2819,0,255,255,96,255,255,90,255,255,90,255,255
2820,0,255,255,96,255,255,90,255,255,90,255,255
2821,0,255,255,96,255,255,0,255,255,90,255,255
2822,0,255,255,95,255,255,0,255,255,90,255,255
2823,0,255,255,95,255,255,0,255,255,90,255,255
2824,0,255,255,95,255,255,0,255,255,105,255,255
2825,0,255,255,95,255,255,0,255,255,105,255,255
2826,0,255,255,95,255,255,0,255,255,0,255,255
2827,0,255,255,95,255,255,0,255,255,0,255,255
2828,0,255,255,95,255,255,94,255,255,0,255,255
2829,0,255,255,95,255,255,95,255,255,90,255,255
2830,0,255,255,95,255,255,95,255,255,90,255,255
2831,0,255,255,95,255,255,94,255,255,90,255,255
2832,0,255,255,95,255,255,94,255,255,90,255,255
2833,0,255,255,95,255,255,94,255,255,90,255,255
2834,0,255,255,97,255,255,95,255,255,0,255,255
2835,0,255,255,96,255,255,95,255,255,0,255,255
2836,0,255,255,96,255,255,94,255,255,0,255,255
2837,0,255,255,94,255,255,95,255,255,0,255,255
2838,0,255,255,96,255,255,95,255,255,0,255,255
2839,0,255,255,96,255,255,95,255,255,0,255,255
2840,0,255,255,95,255,255,95,255,255,0,255,255
2841,0,255,255,94,255,255,95,255,255,0,255,255
2842,0,255,255,96,255,255,95,255,255,0,255,255
2843,0,255,255,94,255,255,95,255,255,0,255,255
2844,0,255,255,94,255,255,95,255,255,0,255,255
2845,0,255,255,95,255,255,95,255,255,90,255,255
2846,0,255,255,0,255,255,95,255,255,0,255,255
2847,0,255,255,0,255,255,95,255,255,0,255,255
2848,0,255,255,0,255,255,95,255,255,0,255,255
2849,0,255,255,0,255,255,95,255,255,90,255,255
2850,0,255,255,0,255,255,96,255,255,0,255,255
2851,0,255,255,0,255,255,95,255,255,0,255,255
2852,0,255,255,0,255,255,95,255,255,0,255,255
2853,0,255,255,0,255,255,95,255,255,0,255,255
2854,0,255,255,0,255,255,95,255,255,0,255,255
2855,0,255,255,0,255,255,95,255,255,0,255,255
2856,0,255,255,0,255,255,95,255,255,0,255,255
2857,0,255,255,15,255,255,95,255,255,0,255,255
2858,0,255,255,0,255,255,95,255,255,0,255,255
2859,0,255,255,0,255,255,95,255,255,0,255,255
2860,0,255,255,0,255,255,95,255,255,90,255,255
2861,0,255,255,0,255,255,95,255,255,90,255,255
2862,0,255,255,0,255,255,95,255,255,90,255,255
2863,0,255,255,0,255,255,95,255,255,90,255,255
2864,0,255,255,0,255,255,95,255,255,90,255,255
2865,0,255,255,0,255,255,95,255,255,90,255,255
2866,0,255,255,96,255,255,94,255,255,95,255,255
2867,0,255,255,96,255,255,94,255,255,95,255,255
2868,0,255,255,96,255,255,94,255,255,95,255,255
2869,0,255,255,96,255,255,95,255,255,95,255,255
2870,0,255,255,96,255,255,94,255,255,95,255,255
2871,0,255,255,96,255,255,94,255,255,95,255,255
2872,0,255,255,96,255,255,95,255,255,95,255,255
2873,0,255,255,96,255,255,95,255,255,95,255,255
2874,0,255,255,96,255,255,95,255,255,95,255,255
2875,0,255,255,96,255,255,95,255,255,95,255,255
2876,0,255,255,95,255,255,95,255,255,95,255,255
2877,90,255,255,95,255,255,95,255,255,95,255,255
2878,0,255,255,95,255,255,96,255,255,95,255,255
2879,0,255,255,95,255,255,95,255,255,95,255,255
2880,0,255,255,95,255,255,96,255,255,0,255,255
2881,0,255,255,95,255,255,96,255,255,0,255,255
2882,0,255,255,95,255,255,96,255,255,0,255,255
2883,0,255,255,95,255,255,96,255,255,0,255,255
2884,0,255,255,95,255,255,95,255,255,0,255,255
2885,0,255,255,95,255,255,95,255,255,0,255,255
2886,0,255,255,95,255,255,95,255,255,0,255,255
2887,0,255,255,95,255,255,95,255,255,0,255,255
2888,0,255,255,95,255,255,95,255,255,0,255,255
2889,0,255,255,95,255,255,95,255,255,0,255,255
2890,0,255,255,96,255,255,95,255,255,0,255,255
2891,0,255,255,95,255,255,95,255,255,0,255,255
2892,0,255,255,97,255,255,95,255,255,0,255,255
2893,0,255,255,96,255,255,95,255,255,0,255,255
2894,0,255,255,97,255,255,95,255,255,0,255,255
2895,0,255,255,97,255,255,95,255,255,0,255,255
2896,0,255,255,96,255,255,95,255,255,0,255,255
2897,0,255,255,97,255,255,95,255,255,0,255,255
2898,0,255,255,97,255,255,96,255,255,0,255,255
2899,0,255,255,96,255,255,95,255,255,0,255,255
2900,0,255,255,96,255,255,96,255,255,0,255,255
2901,0,255,255,96,255,255,96,255,255,0,255,255
2902,0,255,255,96,255,255,96,255,255,0,255,255
2903,0,255,255,96,255,255,96,255,255,0,255,255
2904,0,255,255,95,255,255,96,255,255,0,255,255
2905,0,255,255,95,255,255,95,255,255,0,255,255
2906,0,255,255,96,255,255,95,255,255,0,255,255
2907,0,255,255,95,255,255,95,255,255,0,255,255
2908,0,255,255,95,255,255,96,255,255,0,255,255
2909,0,255,255,95,255,255,96,255,255,0,255,255
2910,0,255,255,96,255,255,96,255,255,0,255,255
2911,0,255,255,96,255,255,96,255,255,0,255,255
2912,0,255,255,96,255,255,96,255,255,0,255,255
2913,0,255,255,96,255,255,96,255,255,0,255,255
2914,0,255,255,96,255,255,96,255,255,0,255,255
2915,0,255,255,96,255,255,95,255,255,0,255,255
2916,0,255,255,95,255,255,95,255,255,0,255,255
2917,0,255,255,96,255,255,96,255,255,0,255,255
2918,0,255,255,96,255,255,96,255,255,0,255,255
2919,0,255,255,96,255,255,95,255,255,0,255,255
2920,0,255,255,95,255,255,96,255,255,0,255,255
2921,0,255,255,95,255,255,95,255,255,0,255,255
2922,0,255,255,95,255,255,96,255,255,0,255,255
2923,0,255,255,96,255,255,96,255,255,0,255,255
2924,0,255,255,96,255,255,96,255,255,0,255,255
2925,0,255,255,95,255,255,96,255,255,0,255,255
2926,0,255,255,96,255,255,96,255,255,0,255,255
2927,0,255,255,95,255,255,96,255,255,0,255,255
2928,0,255,255,95,255,255,95,255,255,0,255,255
2929,0,255,255,95,255,255,95,255,255,0,255,255
2930,0,255,255,95,255,255,96,255,255,0,255,255
2931,0,255,255,95,255,255,96,255,255,0,255,255
2932,0,255,255,96,255,255,95,255,255,0,255,255
2933,0,255,255,95,255,255,96,255,255,0,255,255
2934,0,255,255,95,255,255,96,255,255,0,255,255
2935,0,255,255,95,255,255,96,255,255,0,255,255
2936,0,255,255,95,255,255,95,255,255,0,255,255
2937,0,255,255,95,255,255,95,255,255,0,255,255
2938,0,255,255,96,255,255,96,255,255,0,255,255
2939,0,255,255,96,255,255,96,255,255,0,255,255
2940,0,255,255,95,255,255,96,255,255,0,255,255
2941,0,255,255,96,255,255,96,255,255,0,255,255
2942,0,255,255,96,255,255,96,255,255,0,255,255
2943,0,255,255,95,255,255,96,255,255,0,255,255
2944,0,255,255,96,255,255,95,255,255,0,255,255
2945,0,255,255,97,255,255,95,255,255,0,255,255
2946,0,255,255,97,255,255,96,255,255,0,255,255
2947,0,255,255,97,255,255,96,255,255,0,255,255
2948,0,255,255,97,255,255,96,255,255,0,255,255
2949,0,255,255,97,255,255,95,255,255,0,255,255
2950,0,255,255,97,255,255,95,255,255,0,255,255
2951,0,255,255,96,255,255,96,255,255,0,255,255
2952,0,255,255,96,255,255,96,255,255,0,255,255
2953,0,255,255,96,255,255,95,255,255,0,255,255
2954,0,255,255,96,255,255,96,255,255,0,255,255
2955,0,255,255,96,255,255,95,255,255,0,255,255
2956,0,255,255,96,255,255,95,255,255,0,255,255
2957,0,255,255,96,255,255,95,255,255,0,255,255
2958,0,255,255,94,255,255,95,255,255,0,255,255
2959,0,255,255,96,255,255,95,255,255,0,255,255
2960,0,255,255,95,255,255,95,255,255,0,255,255
2961,0,255,255,96,255,255,95,255,255,0,255,255
2962,0,255,255,96,255,255,95,255,255,0,255,255
2963,0,255,255,96,255,255,95,255,255,0,255,255
2964,0,255,255,96,255,255,95,255,255,0,255,255
2965,0,255,255,94,255,255,95,255,255,0,255,255
2966,0,255,255,94,255,255,95,255,255,0,255,255
2967,0,255,255,96,255,255,95,255,255,0,255,255
2968,0,255,255,96,255,255,95,255,255,0,255,255
2969,0,255,255,96,255,255,95,255,255,0,255,255
2970,0,255,255,96,255,255,95,255,255,0,255,255
2971,0,255,255,96,255,255,95,255,255,0,255,255
2972,0,255,255,96,255,255,95,255,255,0,255,255
2973,0,255,255,96,255,255,95,255,255,0,255,255
2974,0,255,255,96,255,255,95,255,255,0,255,255
2975,0,255,255,96,255,255,95,255,255,0,255,255
2976,0,255,255,96,255,255,95,255,255,0,255,255
2977,0,255,255,96,255,255,96,255,255,0,255,255
2978,0,255,255,96,255,255,95,255,255,0,255,255
2979,0,255,255,96,255,255,95,255,255,0,255,255
2980,0,255,255,96,255,255,95,255,255,0,255,255
2981,0,255,255,96,255,255,95,255,255,0,255,255
2982,0,255,255,96,255,255,95,255,255,0,255,255
2983,0,255,255,96,255,255,95,255,255,0,255,255
2984,0,255,255,96,255,255,95,255,255,0,255,255
2985,0,255,255,95,255,255,95,255,255,0,255,255
2986,0,255,255,96,255,255,95,255,255,0,255,255
2987,0,255,255,96,255,255,95,255,255,0,255,255
2988,0,255,255,96,255,255,95,255,255,0,255,255
2989,0,255,255,96,255,255,95,255,255,0,255,255
2990,0,255,255,95,255,255,95,255,255,0,255,255
2991,0,255,255,96,255,255,95,255,255,0,255,255
2992,0,255,255,96,255,255,96,255,255,0,255,255
2993,0,255,255,96,255,255,95,255,255,0,255,255
2994,0,255,255,96,255,255,96,255,255,0,255,255
2995,0,255,255,96,255,255,96,255,255,0,255,255
2996,0,255,255,97,255,255,96,255,255,0,255,255
2997,0,255,255,94,255,255,96,255,255,0,255,255
2998,0,255,255,97,255,255,96,255,255,0,255,255
2999,0,255,255,97,255,255,96,255,255,0,255,255
3000,0,255,255,96,255,255,96,255,255,0,255,255
3001,0,255,255,97,255,255,95,255,255,0,255,255
3002,0,255,255,97,255,255,95,255,255,0,255,255
3003,0,255,255,96,255,255,95,255,255,0,255,255
3004,0,255,255,96,255,255,96,255,255,0,255,255
3005,0,255,255,95,255,255,96,255,255,0,255,255
3006,0,255,255,96,255,255,95,255,255,0,255,255
3007,0,255,255,95,255,255,96,255,255,0,255,255
3008,0,255,255,95,255,255,96,255,255,0,255,255
3009,0,255,255,95,255,255,96,255,255,0,255,255
3010,0,255,255,95,255,255,96,255,255,0,255,255
3011,0,255,255,94,255,255,96,255,255,0,255,255
3012,0,255,255,96,255,255,95,255,255,91,255,255
3013,0,255,255,95,255,255,96,255,255,0,255,255
3014,0,255,255,96,255,255,95,255,255,0,255,255
3015,0,255,255,95,255,255,96,255,255,0,255,255
3016,0,255,255,94,255,255,96,255,255,0,255,255
3017,0,255,255,94,255,255,95,255,255,0,255,255
3018,0,255,255,94,255,255,96,255,255,0,255,255
3019,0,255,255,94,255,255,96,255,255,0,255,255
3020,0,255,255,97,255,255,96,255,255,0,255,255
3021,0,255,255,96,255,255,96,255,255,0,255,255
3022,0,255,255,95,255,255,96,255,255,0,255,255
3023,0,255,255,94,255,255,96,255,255,93,255,255
3024,94,255,255,94,255,255,95,255,255,0,255,255
3025,94,255,255,94,255,255,96,255,255,93,255,255
3026,0,255,255,94,255,255,96,255,255,0,255,255
3027,0,255,255,94,255,255,96,255,255,0,255,255
3028,0,255,255,94,255,255,96,255,255,0,255,255
3029,0,255,255,96,255,255,96,255,255,0,255,255
3030,0,255,255,96,255,255,96,255,255,0,255,255
3031,0,255,255,96,255,255,96,255,255,0,255,255
3032,0,255,255,94,255,255,96,255,255,0,255,255
3033,0,255,255,94,255,255,96,255,255,0,255,255
3034,0,255,255,95,255,255,96,255,255,0,255,255
3035,0,255,255,94,255,255,96,255,255,0,255,255
3036,0,255,255,94,255,255,96,255,255,0,255,255
3037,0,255,255,94,255,255,96,255,255,0,255,255
3038,0,255,255,94,255,255,95,255,255,0,255,255
3039,0,255,255,95,255,255,95,255,255,0,255,255
3040,0,255,255,94,255,255,95,255,255,0,255,255
3041,0,255,255,94,255,255,95,255,255,0,255,255
3042,0,255,255,96,255,255,95,255,255,0,255,255
3043,0,255,255,95,255,255,96,255,255,0,255,255
3044,0,255,255,95,255,255,96,255,255,0,255,255
3045,0,255,255,95,255,255,96,255,255,0,255,255
3046,0,255,255,95,255,255,96,255,255,0,255,255
3047,0,255,255,95,255,255,96,255,255,0,255,255
3048,0,255,255,95,255,255,96,255,255,0,255,255
3049,0,255,255,95,255,255,96,255,255,0,255,255
3050,0,255,255,95,255,255,96,255,255,0,255,255
3051,0,255,255,95,255,255,96,255,255,0,255,255
3052,0,255,255,96,255,255,96,255,255,0,255,255
3053,0,255,255,95,255,255,96,255,255,0,255,255
3054,0,255,255,96,255,255,96,255,255,0,255,255
3055,0,255,255,95,255,255,95,255,255,0,255,255
3056,0,255,255,95,255,255,95,255,255,0,255,255
3057,86,255,255,95,255,255,95,255,255,0,255,255
3058,0,255,255,95,255,255,95,255,255,0,255,255
3059,0,255,255,95,255,255,95,255,255,0,255,255
3060,86,255,255,95,255,255,95,255,255,0,255,255
3061,86,255,255,95,255,255,95,255,255,0,255,255
3062,0,255,255,95,255,255,95,255,255,0,255,255
3063,0,255,255,95,255,255,95,255,255,0,255,255
3064,0,255,255,95,255,255,95,255,255,0,255,255
3065,0,255,255,95,255,255,96,255,255,0,255,255
3066,0,255,255,95,255,255,95,255,255,0,255,255
3067,0,255,255,95,255,255,96,255,255,0,255,255
3068,0,255,255,96,255,255,96,255,255,0,255,255
3069,0,255,255,96,255,255,96,255,255,0,255,255
3070,0,255,255,96,255,255,96,255,255,0,255,255
3071,0,255,255,96,255,255,96,255,255,0,255,255
3072,0,255,255,96,255,255,95,255,255,0,255,255
3073,0,255,255,97,255,255,95,255,255,0,255,255
3074,0,255,255,96,255,255,96,255,255,0,255,255
3075,0,255,255,95,255,255,96,255,255,0,255,255
3076,0,255,255,96,255,255,96,255,255,0,255,255
3077,0,255,255,95,255,255,95,255,255,0,255,255
3078,0,255,255,95,255,255,96,255,255,0,255,255
3079,0,255,255,96,255,255,96,255,255,0,255,255
3080,0,255,255,95,255,255,96,255,255,0,255,255
3081,0,255,255,96,255,255,96,255,255,0,255,255
3082,0,255,255,96,255,255,96,255,255,0,255,255
3083,0,255,255,96,255,255,96,255,255,0,255,255
3084,0,255,255,96,255,255,96,255,255,0,255,255
3085,0,255,255,96,255,255,96,255,255,0,255,255
3086,0,255,255,96,255,255,96,255,255,0,255,255
3087,0,255,255,92,255,255,96,255,255,0,255,255
3088,0,255,255,96,255,255,96,255,255,0,255,255
3089,0,255,255,96,255,255,96,255,255,0,255,255
3090,0,255,255,96,255,255,96,255,255,0,255,255
3091,0,255,255,96,255,255,96,255,255,0,255,255
3092,0,255,255,96,255,255,96,255,255,0,255,255
3093,0,255,255,96,255,255,96,255,255,0,255,255
3094,0,255,255,95,255,255,96,255,255,0,255,255
3095,0,255,255,95,255,255,96,255,255,0,255,255
3096,0,255,255,95,255,255,96,255,255,0,255,255
3097,0,255,255,96,255,255,96,255,255,0,255,255
3098,0,255,255,96,255,255,96,255,255,0,255,255
3099,0,255,255,96,255,255,96,255,255,0,255,255
3100,0,255,255,96,255,255,96,255,255,0,255,255
3101,0,255,255,96,255,255,96,255,255,0,255,255
3102,0,255,255,97,255,255,96,255,255,0,255,255
3103,0,255,255,96,255,255,96,255,255,0,255,255
3104,0,255,255,96,255,255,96,255,255,0,255,255
3105,0,255,255,97,255,255,95,255,255,0,255,255
3106,0,255,255,96,255,255,96,255,255,0,255,255
3107,0,255,255,97,255,255,96,255,255,0,255,255
3108,0,255,255,96,255,255,96,255,255,0,255,255
3109,0,255,255,96,255,255,96,255,255,0,255,255
3110,0,255,255,96,255,255,95,255,255,0,255,255
3111,0,255,255,97,255,255,96,255,255,0,255,255
3112,0,255,255,97,255,255,96,255,255,0,255,255
3113,0,255,255,97,255,255,96,255,255,0,255,255
3114,0,255,255,97,255,255,96,255,255,0,255,255
3115,0,255,255,97,255,255,96,255,255,0,255,255
3116,0,255,255,97,255,255,96,255,255,0,255,255
3117,0,255,255,97,255,255,96,255,255,0,255,255
3118,0,255,255,97,255,255,96,255,255,0,255,255
3119,0,255,255,97,255,255,96,255,255,0,255,255
3120,0,255,255,95,255,255,95,255,255,0,255,255
3121,0,255,255,95,255,255,95,255,255,0,255,255
3122,0,255,255,96,255,255,95,255,255,0,255,255
3123,0,255,255,96,255,255,95,255,255,0,255,255
